STATION,ELEMENT,TIMEFUNC,DT,VALUE,FLAG,QUALITY,
0-20000-0-11519,RGLB_D,SUM,1984-11-06T00:00Z,1379.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-07T00:00Z,1181.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-08T00:00Z,630.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-09T00:00Z,972.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-10T00:00Z,1829.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-11T00:00Z,2549.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-12T00:00Z,5188.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-13T00:00Z,6919.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-14T00:00Z,5573.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-15T00:00Z,3024.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-16T00:00Z,522.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-17T00:00Z,410.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-18T00:00Z,1044.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-19T00:00Z,468.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-20T00:00Z,1094.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-21T00:00Z,3132.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-22T00:00Z,2786.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-23T00:00Z,3924.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-24T00:00Z,3809.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-25T00:00Z,2509.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-26T00:00Z,1872.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-27T00:00Z,2318.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-28T00:00Z,3697.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-29T00:00Z,3445.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-11-30T00:00Z,450.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-01T00:00Z,1404.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-02T00:00Z,1537.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-03T00:00Z,594.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-04T00:00Z,3899.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-05T00:00Z,482.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-06T00:00Z,853.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-07T00:00Z,2020.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-08T00:00Z,410.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-09T00:00Z,2113.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-10T00:00Z,940.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-11T00:00Z,490.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-12T00:00Z,3492.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-13T00:00Z,1634.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-14T00:00Z,713.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-15T00:00Z,479.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-16T00:00Z,886.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-17T00:00Z,868.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-18T00:00Z,3042.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-19T00:00Z,410.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-20T00:00Z,3344.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-21T00:00Z,1282.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-22T00:00Z,2808.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-23T00:00Z,3596.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-24T00:00Z,2930.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-25T00:00Z,3154.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-26T00:00Z,367.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-27T00:00Z,1253.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-28T00:00Z,900.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-29T00:00Z,1051.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-30T00:00Z,2221.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1984-12-31T00:00Z,2002.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-01T00:00Z,1393.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-02T00:00Z,1296.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-03T00:00Z,2632.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-04T00:00Z,2401.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-05T00:00Z,2401.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-06T00:00Z,3024.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-07T00:00Z,2534.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-08T00:00Z,3042.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-09T00:00Z,3380.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-10T00:00Z,2966.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-11T00:00Z,2732.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-12T00:00Z,1771.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-13T00:00Z,875.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-14T00:00Z,1195.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-15T00:00Z,2819.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-16T00:00Z,4540.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-17T00:00Z,2909.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-18T00:00Z,3377.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-19T00:00Z,3820.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-20T00:00Z,1742.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-21T00:00Z,1073.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-22T00:00Z,1130.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-23T00:00Z,731.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-24T00:00Z,2938.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-25T00:00Z,1159.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-26T00:00Z,2254.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-27T00:00Z,1433.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-28T00:00Z,6217.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-29T00:00Z,4817.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-30T00:00Z,1051.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-01-31T00:00Z,3121.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-01T00:00Z,1091.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-02T00:00Z,2603.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-03T00:00Z,7297.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-04T00:00Z,7002.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-05T00:00Z,3856.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-06T00:00Z,3269.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-07T00:00Z,4716.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-08T00:00Z,5688.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-09T00:00Z,1649.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-10T00:00Z,7268.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-11T00:00Z,7222.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-12T00:00Z,7279.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-13T00:00Z,6520.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-14T00:00Z,4730.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-15T00:00Z,8449.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-16T00:00Z,9774.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-17T00:00Z,7510.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-18T00:00Z,7733.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-19T00:00Z,7970.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-20T00:00Z,10390.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-21T00:00Z,3560.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-22T00:00Z,3319.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-23T00:00Z,9158.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-24T00:00Z,1231.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-25T00:00Z,3406.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-26T00:00Z,1634.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-27T00:00Z,1336.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-02-28T00:00Z,1386.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-01T00:00Z,2714.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-02T00:00Z,2182.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-03T00:00Z,3452.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-04T00:00Z,2538.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-05T00:00Z,1786.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-06T00:00Z,2261.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-07T00:00Z,2023.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-08T00:00Z,2322.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-09T00:00Z,4568.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-10T00:00Z,5152.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-11T00:00Z,8528.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-12T00:00Z,10829.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-13T00:00Z,4453.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-14T00:00Z,3542.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-15T00:00Z,8298.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-16T00:00Z,14972.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-17T00:00Z,3082.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-18T00:00Z,1487.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-19T00:00Z,4190.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-20T00:00Z,2153.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-21T00:00Z,10156.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-22T00:00Z,5537.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-23T00:00Z,2333.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-24T00:00Z,9396.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-25T00:00Z,12107.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-26T00:00Z,8809.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-27T00:00Z,7895.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-28T00:00Z,9871.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-29T00:00Z,10364.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-30T00:00Z,14058.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-03-31T00:00Z,7625.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-01T00:00Z,8910.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-02T00:00Z,11567.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-03T00:00Z,6354.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-04T00:00Z,18000.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-05T00:00Z,17831.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-06T00:00Z,9972.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-07T00:00Z,7178.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-08T00:00Z,6667.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-09T00:00Z,9497.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-10T00:00Z,9522.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-11T00:00Z,11988.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-12T00:00Z,8309.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-13T00:00Z,10285.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-14T00:00Z,14166.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-15T00:00Z,10933.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-16T00:00Z,7726.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-17T00:00Z,12758.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-18T00:00Z,20365.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-19T00:00Z,18324.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-20T00:00Z,22313.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-21T00:00Z,22316.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-22T00:00Z,21845.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-23T00:00Z,16499.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-24T00:00Z,8528.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-25T00:00Z,9493.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-26T00:00Z,15167.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-27T00:00Z,12028.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-28T00:00Z,13540.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-29T00:00Z,8424.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-04-30T00:00Z,3668.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-01T00:00Z,3910.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-02T00:00Z,18166.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-03T00:00Z,9824.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-04T00:00Z,18072.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-05T00:00Z,19534.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-06T00:00Z,13025.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-07T00:00Z,8514.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-08T00:00Z,13349.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-09T00:00Z,10904.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-10T00:00Z,19696.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-11T00:00Z,22720.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-12T00:00Z,18166.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-13T00:00Z,18886.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-14T00:00Z,19228.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-15T00:00Z,12326.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-16T00:00Z,19015.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-17T00:00Z,6152.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-18T00:00Z,4446.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-19T00:00Z,18425.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-20T00:00Z,21118.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-21T00:00Z,9745.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-22T00:00Z,6592.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-23T00:00Z,13147.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-24T00:00Z,16895.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-25T00:00Z,26075.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-26T00:00Z,27263.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-27T00:00Z,27040.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-28T00:00Z,22950.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-29T00:00Z,18029.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-30T00:00Z,16927.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-05-31T00:00Z,6703.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-01T00:00Z,17719.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-02T00:00Z,11012.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-03T00:00Z,21395.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-04T00:00Z,27662.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-05T00:00Z,20387.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-06T00:00Z,21942.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-07T00:00Z,16052.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-08T00:00Z,13507.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-09T00:00Z,17503.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-10T00:00Z,11790.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-11T00:00Z,15181.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-12T00:00Z,14483.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-13T00:00Z,17550.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-14T00:00Z,18842.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-15T00:00Z,7798.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-16T00:00Z,18698.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-17T00:00Z,12863.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-18T00:00Z,14742.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-19T00:00Z,24786.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-20T00:00Z,5436.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-21T00:00Z,3683.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-22T00:00Z,11657.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-23T00:00Z,9500.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-24T00:00Z,18176.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-25T00:00Z,20059.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-26T00:00Z,20369.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-27T00:00Z,16200.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-28T00:00Z,13928.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-29T00:00Z,15091.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-06-30T00:00Z,23548.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-01T00:00Z,12658.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-02T00:00Z,15570.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-03T00:00Z,23274.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-04T00:00Z,27468.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-05T00:00Z,26485.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-06T00:00Z,26676.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-07T00:00Z,10073.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-08T00:00Z,14526.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-09T00:00Z,14512.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-10T00:00Z,10559.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-11T00:00Z,17996.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-12T00:00Z,21323.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-13T00:00Z,20650.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-14T00:00Z,24887.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-15T00:00Z,14976.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-16T00:00Z,18410.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-17T00:00Z,16718.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-18T00:00Z,24480.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-19T00:00Z,20531.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-20T00:00Z,15023.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-21T00:00Z,19120.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-22T00:00Z,17438.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-23T00:00Z,14998.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-24T00:00Z,24862.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-25T00:00Z,22669.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-26T00:00Z,22378.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-27T00:00Z,15977.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-28T00:00Z,25686.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-29T00:00Z,18914.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-30T00:00Z,17082.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-07-31T00:00Z,14612.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-01T00:00Z,16002.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-02T00:00Z,14533.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-03T00:00Z,23461.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-04T00:00Z,16204.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-05T00:00Z,23612.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-06T00:00Z,2700.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-07T00:00Z,4946.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-08T00:00Z,11279.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-09T00:00Z,18547.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-10T00:00Z,12830.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-11T00:00Z,23490.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-12T00:00Z,23278.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-13T00:00Z,18400.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-14T00:00Z,21384.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-15T00:00Z,20506.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-16T00:00Z,19829.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-17T00:00Z,6836.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-18T00:00Z,11956.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-19T00:00Z,21535.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-20T00:00Z,15037.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-21T00:00Z,19184.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-22T00:00Z,21510.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-23T00:00Z,14332.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-24T00:00Z,20509.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-25T00:00Z,6934.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-26T00:00Z,4662.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-27T00:00Z,11009.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-28T00:00Z,13550.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-29T00:00Z,18882.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-30T00:00Z,19026.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-08-31T00:00Z,19318.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-09-01T00:00Z,7859.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-09-02T00:00Z,17345.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-09-03T00:00Z,9972.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-09-04T00:00Z,9497.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-09-05T00:00Z,7913.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-09-06T00:00Z,12751.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-09-07T00:00Z,8586.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-09-08T00:00Z,3128.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-09-09T00:00Z,10631.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-09-10T00:00Z,14947.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1985-09-11T00:00Z,14389.0,,0.0,
